Document,Term,Term Frequency,Document Length,Inverse Document Frequency,TF-IDF Weight
Digital_Technology_Development_History.txt#doc3,commun,2,576,0.47,0.94
Digital_Technology_Development_History.txt#doc3,calcul,4,576,0.9808,3.9233
Digital_Technology_Development_History.txt#doc3,data,7,576,0.2877,2.0138
Digital_Technology_Development_History.txt#doc3,process,4,576,0.9808,3.9233
Digital_Technology_Development_History.txt#doc3,earli,4,576,0.9808,3.9233
Digital_Technology_Development_History.txt#doc3,mechan,5,576,0.9808,4.9041
Digital_Technology_Development_History.txt#doc3,tool,2,576,0.6931,1.3863
Digital_Technology_Development_History.txt#doc3,like,6,576,0.2877,1.7261
Digital_Technology_Development_History.txt#doc3,abacu,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,laid,3,576,1.3863,4.1589
Digital_Technology_Development_History.txt#doc3,groundwork,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,centuri,6,576,0.6931,4.1589
Digital_Technology_Development_History.txt#doc3,innov,4,576,0.1335,0.5341
Digital_Technology_Development_History.txt#doc3,17th,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,devic,4,576,0.9808,3.9233
Digital_Technology_Development_History.txt#doc3,blais,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,pascal,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,gottfri,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,wilhelm,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,leibniz,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,step,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,reckon,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,repres,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,major,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,autom,3,576,1.3863,4.1589
Digital_Technology_Development_History.txt#doc3,comput,14,576,0.6931,9.7041
Digital_Technology_Development_History.txt#doc3,though,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,analog,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,natur,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,machin,7,576,0.9808,6.8658
Digital_Technology_Development_History.txt#doc3,set,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,stage,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,precis,2,576,2.0794,4.1589
Digital_Technology_Development_History.txt#doc3,would,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,emerg,3,576,0.6931,2.0794
Digital_Technology_Development_History.txt#doc3,2,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,true,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,foundat,2,576,0.47,0.94
Digital_Technology_Development_History.txt#doc3,19th,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,charl,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,babbag,3,576,2.0794,6.2383
Digital_Technology_Development_History.txt#doc3,ada,2,576,2.0794,4.1589
Digital_Technology_Development_History.txt#doc3,lovelac,2,576,2.0794,4.1589
Digital_Technology_Development_History.txt#doc3,’,3,576,0.47,1.41
Digital_Technology_Development_History.txt#doc3,conceptu,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,design,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,analyt,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,engin,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,introduc,3,576,0.47,1.41
Digital_Technology_Development_History.txt#doc3,key,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,concept,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,modern,2,576,0.6931,1.3863
Digital_Technology_Development_History.txt#doc3,central,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,unit,2,576,0.9808,1.9617
Digital_Technology_Development_History.txt#doc3,memori,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,inputoutput,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,oper,2,576,0.47,0.94
Digital_Technology_Development_History.txt#doc3,often,1,576,0.2877,0.2877
Digital_Technology_Development_History.txt#doc3,credit,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,first,3,576,0.9808,2.9425
Digital_Technology_Development_History.txt#doc3,programm,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,envis,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,could,3,576,0.9808,2.9425
Digital_Technology_Development_History.txt#doc3,manipul,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,symbol,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,beyond,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,number,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,anticip,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,softwar,4,576,0.6931,2.7726
Digital_Technology_Development_History.txt#doc3,never,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,complet,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,idea,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,profoundli,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,infl,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,3,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,20th,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,saw,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,acceler,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,begin,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,electron,2,576,0.9808,1.9617
Digital_Technology_Development_History.txt#doc3,compon,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,vacuum,2,576,2.0794,4.1589
Digital_Technology_Development_History.txt#doc3,tube,2,576,2.0794,4.1589
Digital_Technology_Development_History.txt#doc3,use,3,576,0.0,0.0
Digital_Technology_Development_History.txt#doc3,eniac,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,1940,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,massiv,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,consum,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,vast,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,amount,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,power,4,576,0.47,1.88
Digital_Technology_Development_History.txt#doc3,primarili,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,militari,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,scientif,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,still,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,prove,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,logic,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,perform,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,complex,2,576,0.9808,1.9617
Digital_Technology_Development_History.txt#doc3,task,2,576,0.9808,1.9617
Digital_Technology_Development_History.txt#doc3,far,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,faster,2,576,2.0794,4.1589
Digital_Technology_Development_History.txt#doc3,human,2,576,0.6931,1.3863
Digital_Technology_Development_History.txt#doc3,system,3,576,0.1335,0.4006
Digital_Technology_Development_History.txt#doc3,4,1,576,0.2877,0.2877
Digital_Technology_Development_History.txt#doc3,invent,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,transistor,3,576,2.0794,6.2383
Digital_Technology_Development_History.txt#doc3,1947,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,bell,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,lab,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,mark,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,turn,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,point,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,smaller,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,effici,2,576,0.6931,1.3863
Digital_Technology_Development_History.txt#doc3,reliabl,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,allow,4,576,0.47,1.88
Digital_Technology_Development_History.txt#doc3,creation,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,compact,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,breakthrough,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,pave,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,way,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,gener,1,576,0.1335,0.1335
Digital_Technology_Development_History.txt#doc3,commerci,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,1950,2,576,0.9808,1.9617
Digital_Technology_Development_History.txt#doc3,1960,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,began,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,appear,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,busi,2,576,0.2877,0.5754
Digital_Technology_Development_History.txt#doc3,govern,1,576,0.2877,0.2877
Digital_Technology_Development_History.txt#doc3,agenc,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,univers,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,5,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,integr,3,576,0.6931,2.0794
Digital_Technology_Development_History.txt#doc3,circuit,2,576,2.0794,4.1589
Digital_Technology_Development_History.txt#doc3,late,2,576,2.0794,4.1589
Digital_Technology_Development_History.txt#doc3,miniatur,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,embed,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,multipl,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,onto,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,singl,2,576,2.0794,4.1589
Digital_Technology_Development_History.txt#doc3,chip,2,576,2.0794,4.1589
Digital_Technology_Development_History.txt#doc3,product,3,576,0.47,1.41
Digital_Technology_Development_History.txt#doc3,afford,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,microprocessor,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,intel,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,1971,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,4004,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,revolution,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,combin,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,lead,2,576,0.6931,1.3863
Digital_Technology_Development_History.txt#doc3,birth,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,person,3,576,0.2877,0.863
Digital_Technology_Development_History.txt#doc3,6,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,1980,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,1990,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,defin,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,explos,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,applic,2,576,0.9808,1.9617
Digital_Technology_Development_History.txt#doc3,compani,1,576,0.2877,0.2877
Digital_Technology_Development_History.txt#doc3,ibm,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,appl,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,microsoft,2,576,0.9808,1.9617
Digital_Technology_Development_History.txt#doc3,platform,3,576,0.9808,2.9425
Digital_Technology_Development_History.txt#doc3,made,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,access,3,576,0.1335,0.4006
Digital_Technology_Development_History.txt#doc3,public,1,576,0.2877,0.2877
Digital_Technology_Development_History.txt#doc3,graphic,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,user,2,576,0.6931,1.3863
Digital_Technology_Development_History.txt#doc3,interfac,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,transform,3,576,0.2877,0.863
Digital_Technology_Development_History.txt#doc3,peopl,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,interact,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,era,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,also,3,576,0.0,0.0
Digital_Technology_Development_History.txt#doc3,wit,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,growth,1,576,0.2877,0.2877
Digital_Technology_Development_History.txt#doc3,local,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,widearea,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,network,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,global,2,576,0.47,0.94
Digital_Technology_Development_History.txt#doc3,connect,2,576,0.9808,1.9617
Digital_Technology_Development_History.txt#doc3,7,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,internet,5,576,0.47,2.35
Digital_Technology_Development_History.txt#doc3,radic,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,chang,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,trajectori,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,initi,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,academ,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,project,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,becam,2,576,2.0794,4.1589
Digital_Technology_Development_History.txt#doc3,phenomenon,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,world,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,wide,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,web,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,tim,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,bernersle,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,suddenli,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,inform,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,share,2,576,0.6931,1.3863
Digital_Technology_Development_History.txt#doc3,ecommerc,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,possibl,2,576,0.9808,1.9617
Digital_Technology_Development_History.txt#doc3,unpreced,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,scale,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,new,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,industri,2,576,0.6931,1.3863
Digital_Technology_Development_History.txt#doc3,reshap,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,exist,2,576,0.9808,1.9617
Digital_Technology_Development_History.txt#doc3,one,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,8,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,mobil,2,576,0.9808,1.9617
Digital_Technology_Development_History.txt#doc3,signific,2,576,0.1335,0.2671
Digital_Technology_Development_History.txt#doc3,trend,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,21st,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,introduct,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,smartphon,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,led,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,iphon,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,2007,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,brought,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,palm,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,hand,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,transit,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,stationari,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,portabl,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,enabl,3,576,0.9808,2.9425
Digital_Technology_Development_History.txt#doc3,app,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,locationbas,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,servic,4,576,0.47,1.88
Digital_Technology_Development_History.txt#doc3,social,1,576,0.1335,0.1335
Digital_Technology_Development_History.txt#doc3,media,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,domin,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,daili,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,life,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,9,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,cloud,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,expand,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,reach,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,capabl,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,storag,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,remot,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,server,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,model,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,scalabl,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,individu,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,reduc,1,576,0.2877,0.2877
Digital_Technology_Development_History.txt#doc3,costli,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,infrastructur,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,googl,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,drive,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,amazon,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,azur,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,becom,1,576,0.2877,0.2877
Digital_Technology_Development_History.txt#doc3,backbon,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,today,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,economi,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,10,1,576,0.1335,0.1335
Digital_Technology_Development_History.txt#doc3,artifici,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,intellig,2,576,0.47,0.94
Digital_Technology_Development_History.txt#doc3,ai,3,576,0.9808,2.9425
Digital_Technology_Development_History.txt#doc3,learn,3,576,0.9808,2.9425
Digital_Technology_Development_History.txt#doc3,big,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,among,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,recent,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,year,1,576,0.2877,0.2877
Digital_Technology_Development_History.txt#doc3,make,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,predict,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,autonom,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,vehicl,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,recommend,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,rang,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,expect,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,cornerston,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,futur,3,576,0.47,1.41
Digital_Technology_Development_History.txt#doc3,advanc,1,576,0.1335,0.1335
Digital_Technology_Development_History.txt#doc3,11,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,sector,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,healthcar,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,educ,2,576,0.2877,0.5754
Digital_Technology_Development_History.txt#doc3,agricultur,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,financ,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,telemedicin,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,onlin,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,farm,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,bank,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,exampl,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,improv,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,across,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,12,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,look,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,quantum,2,576,2.0794,4.1589
Digital_Technology_Development_History.txt#doc3,blockchain,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,thing,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,iot,2,576,0.9808,1.9617
Digital_Technology_Development_History.txt#doc3,promis,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,live,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,work,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,solv,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,problem,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,current,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,unsolv,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,offer,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,secur,1,576,0.2877,0.2877
Digital_Technology_Development_History.txt#doc3,transpar,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,transact,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,manag,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,everyday,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,realtim,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,monitor,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,13,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,despit,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,mani,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,benefit,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,rapid,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,present,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,challeng,1,576,0.1335,0.1335
Digital_Technology_Development_History.txt#doc3,issu,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,inequ,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,privaci,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,cybersecur,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,ethic,2,576,1.3863,2.7726
Digital_Technology_Development_History.txt#doc3,requir,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,care,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,consider,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,regul,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,continu,2,576,0.47,0.94
Digital_Technology_Development_History.txt#doc3,evolv,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,societi,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,must,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,balanc,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,respons,1,576,0.1335,0.1335
Digital_Technology_Development_History.txt#doc3,ensur,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,fair,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,inclus,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,14,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,conclus,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,stori,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,ingenu,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,persist,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,creativ,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,build,1,576,0.6931,0.6931
Digital_Technology_Development_History.txt#doc3,last,1,576,0.9808,0.9808
Digital_Technology_Development_History.txt#doc3,push,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,boundari,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,move,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,age,1,576,2.0794,2.0794
Digital_Technology_Development_History.txt#doc3,invest,1,576,0.2877,0.2877
Digital_Technology_Development_History.txt#doc3,research,1,576,0.2877,0.2877
Digital_Technology_Development_History.txt#doc3,framework,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,essenti,1,576,0.47,0.47
Digital_Technology_Development_History.txt#doc3,har,1,576,1.3863,1.3863
Digital_Technology_Development_History.txt#doc3,better,1,576,2.0794,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,digit,42,733,0.2877,12.0826
Digital_Technology_in_Ethiopia.txt#doc4,technolog,16,733,0.1335,2.1365
Digital_Technology_in_Ethiopia.txt#doc4,ethiopia,16,733,1.3863,22.1807
Digital_Technology_in_Ethiopia.txt#doc4,1,1,733,0.47,0.47
Digital_Technology_in_Ethiopia.txt#doc4,journey,3,733,2.0794,6.2383
Digital_Technology_in_Ethiopia.txt#doc4,began,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,1960,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,introduct,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,basic,2,733,1.3863,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,comput,3,733,0.6931,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,devic,1,733,0.9808,0.9808
Digital_Technology_in_Ethiopia.txt#doc4,like,4,733,0.2877,1.1507
Digital_Technology_in_Ethiopia.txt#doc4,ibm,2,733,0.6931,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,account,2,733,2.0794,4.1589
Digital_Technology_in_Ethiopia.txt#doc4,machin,2,733,0.9808,1.9617
Digital_Technology_in_Ethiopia.txt#doc4,system,3,733,0.1335,0.4006
Digital_Technology_in_Ethiopia.txt#doc4,primarili,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,use,4,733,0.0,0.0
Digital_Technology_in_Ethiopia.txt#doc4,government,1,733,1.3863,1.3863
Digital_Technology_in_Ethiopia.txt#doc4,financi,3,733,0.6931,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,institut,4,733,0.6931,2.7726
Digital_Technology_in_Ethiopia.txt#doc4,manag,3,733,0.6931,2.0794
Digital_Technology_in_Ethiopia.txt#doc4,data,5,733,0.2877,1.4384
